selection_rank,change_pct_seen,vol_ratio_seen,gap_pct_seen,from_high_pct_seen,signal_fired,trade_ready,traded,consensus_mode,source_type,selected_reason,vetoed,observations,date,market,ticker,signal_close,day_change_pct,day_gap_pct,mom5_pct,mom20_pct,mom60_pct,above_ma60,above_ma200,volume_ratio20,from_high20_pct,atr20_pct,realized_vol20_pct,bench_mom20_pct,bench_above_ma60,leveraged_or_inverse,rs20_pct,entry_date,entry_price,entry_gap_pct,whole_share_cost_krw,affordable,entry_calendar_index,available_1d,exit_date_1d,gross_1d_pct,net_1d_pct,benchmark_net_1d_pct,excess_1d_pct,mfe_1d_pct,mae_1d_pct,hygiene_1d,available_3d,exit_date_3d,gross_3d_pct,net_3d_pct,benchmark_net_3d_pct,excess_3d_pct,mfe_3d_pct,mae_3d_pct,hygiene_3d,tp3_sl2_3d_gross_pct,tp3_sl2_3d_net_pct,tp3_sl2_3d_exit_date,tp3_sl2_3d_exit_reason,available_5d,exit_date_5d,gross_5d_pct,net_5d_pct,benchmark_net_5d_pct,excess_5d_pct,mfe_5d_pct,mae_5d_pct,hygiene_5d,tp5_sl2_5d_gross_pct,tp5_sl2_5d_net_pct,tp5_sl2_5d_exit_date,tp5_sl2_5d_exit_reason,tp8_sl4_5d_gross_pct,tp8_sl4_5d_net_pct,tp8_sl4_5d_exit_date,tp8_sl4_5d_exit_reason,tp10_sl8_5d_gross_pct,tp10_sl8_5d_net_pct,tp10_sl8_5d_exit_date,tp10_sl8_5d_exit_reason,atr_rank_daily
10,6.014492,1.0,0.8571420397077287,2.3277,0,0,0,MODERATE_BULL,sub_screener_rescreen,LOW_LIQ_LOW_TURNOVER_B69_QUALITY | VWAP_NEG_FH_NEG_LOW_LIQ | WATCH_liq_low_vwap_negative_young_age | LIQ_LOW_VWAP_NEG | LIQ_LOW_VWAP_NEGATIVE | CEIL_WATCH_FADE_STATE_VWAP_NEG | CEIL_WATCH_STATE_FADE_VWAP_NEG,0,7,2026-06-15,US,SOUN,7.329999923706055,6.231881483991852,6.231881483991852,-2.1361796034904734,-11.151516076290246,6.618180708451704,False,False,1.2984239613696045,-23.004206184377296,7.1422238071980155,66.83017922154268,2.1185971483897337,True,False,-13.27011322467998,2026-06-16,7.2129998207092285,-1.596181503610039,10915.50518131419,True,324,True,2026-06-16,-2.53708048592306,-3.2370804859230597,-1.2592698656676442,-1.9778106202554155,2.3152682362782784,-4.963258152424876,ok,True,2026-06-18,-0.4994239120270638,-1.1994239120270638,-0.9431049219522085,-0.25631899007485526,2.3152682362782784,-4.963258152424876,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,True,2026-06-23,-9.19813386662729,-9.898133866627289,-1.8254999830813683,-8.07263388354592,2.3152682362782784,-10.716758390446813,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,-4.0000000000000036,-4.700000000000004,2026-06-16,STOP,-6.435165954184541,-7.135165954184541,2026-06-23,STOP,0.5957446808510638
2,9.515706,1.0,1.3938618359397494,7.7565,0,0,0,MODERATE_BULL,preopen_watch,"Memory sector tailwind (+7.3%), near preopen high, high liquidity; wait for ORP to form | WATCH_FH_WEAK_R3_NEG | STRONG_MOVE_NEGATIVE_R5_WAIT | WATCH_R3_R5_NEGATIVE_BELOW_VWAP | NEGATIVE_RS_ALL_PERIODS | NEGATIVE_SHORT_RETURNS_VWAP_NEGATIVE | NEGATIVE_RS_SHORTTERM",0,7,2026-06-15,US,STX,1018.7999877929688,9.426019487537785,10.899316048823149,16.199227288548546,32.454896191410285,134.83138290231955,True,True,1.5126278730764766,-1.328499231353908,5.59722553634764,71.46286557671169,2.1185971483897337,True,False,30.336299043020553,2026-06-16,1047.728515625,2.8394707674368247,1585538.1013708115,False,324,True,2026-06-16,-1.5641981257817794,-2.264198125781779,-1.2592698656676442,-1.004928260114135,4.702695749920305,-3.2898317975829428,ok,True,2026-06-18,2.965060406102804,2.265060406102804,-0.9431049219522085,3.2081653280550126,9.28403521755583,-3.2898317975829428,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,True,2026-06-23,0.8138458625614131,0.11384586256141316,-1.8254999830813683,1.9393458456427815,9.28403521755583,-6.177985485714077,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,8.864250132047701,8.164250132047702,2026-06-18,TARGET,0.8138458625614131,0.11384586256141316,2026-06-23,TIME,0.2978723404255319
1,8.893806,1.0,1.046618975087777,7.4203,0,0,0,MODERATE_BULL,sub_screener_rescreen,LOW_LIQ_PULLBACK | WATCH_LOW_LIQ_BELOW_VWAP | LIQ_LOW_VWAP_NEG | LOW_LIQ_VWAP_NEGATIVE | LOW_LIQ_BELOW_VWAP | LOW_LIQ | HELD_POSITION_ACTIVE | WATCH_LIQ_LOW_VWAP_NEGATIVE_HELD | already_held_liq_low_vwap_neg | WATCH_VWAP_NEGATIVE_LIQ_LOW | WATCH_CEIL_CAPPED_FADE_STATE | CEIL_WATCH_VWAP_NEG_FADE | CEIL_WATCH_FADE_STATE,0,13,2026-06-15,US,SVM,12.18000030517578,7.787611500771918,8.407077816193876,14.258916318208726,-10.736534286844545,28.481015877381633,True,True,1.9907478085899626,-12.184568091762326,6.864861142517463,90.53171421312825,2.1185971483897337,True,False,-12.855131435234279,2026-06-16,12.40999984741211,1.8883377378783317,18780.177596235648,True,324,True,2026-06-16,1.853348096201679,1.153348096201679,-1.2592698656676442,2.4126179618693233,3.9484268907573172,-0.5640587887582926,ok,True,2026-06-18,-8.053295324529387,-8.753295324529386,-0.9431049219522085,-7.810190402577177,3.9484268907573172,-9.709910866415806,ok,3.0000000000000027,2.3000000000000025,2026-06-16,TARGET,True,2026-06-23,-13.296084045311662,-13.996084045311662,-1.8254999830813683,-12.170584062230294,3.9484268907573172,-16.034646734745127,ok,-2.1521892813733956,-2.852189281373396,2026-06-17,STOP,-4.149083377671891,-4.849083377671891,2026-06-17,STOP,-7.263786924551963,-7.963786924551963,2026-06-18,STOP,0.5106382978723404
12,1.8238755,1.0,0.07766442774245534,-0.0615,0,0,0,PREOPEN_WATCH,preopen_watch,"Near all-time high, active catalyst news, high turn $25B; ORP formation watch",0,1,2026-06-15,US,TSLA,411.1499938964844,1.1613319158924273,1.3901518092419574,0.5379585826590816,-2.626467552667111,8.112018694123634,True,False,0.9650712449286893,-7.7311516461308845,4.04149789464707,47.75512609770145,2.1185971483897337,True,False,-4.745064701056845,2026-06-16,404.1099853515625,-1.7122725646189219,611543.7056106925,False,324,True,2026-06-16,0.13610609252041606,-0.5638939074795839,-1.2592698656676442,0.6953759581880603,2.056377812328103,-0.8834171230722943,ok,True,2026-06-18,-0.10273135050699045,-0.8027313505069904,-0.9431049219522085,0.14037357144521811,2.056377812328103,-4.8031411863394435,ok,-2.1521892813733956,-2.852189281373396,2026-06-17,STOP,True,2026-06-23,-3.9615875038525816,-4.661587503852582,-1.8254999830813683,-2.8360875207712137,2.6329501952744527,-6.198804459428553,ok,-2.1521892813733956,-2.852189281373396,2026-06-17,STOP,-3.2317776604020465,-3.9317776604020462,2026-06-18,STOP,-3.9615875038525816,-4.661587503852582,2026-06-23,TIME,0.1276595744680851
8,11.685155,1.0,2.0481970269522485,7.367,0,0,0,MODERATE_BULL,rescreen,OR_BREAK_SUSTAINED_LOW_LIQ,0,1,2026-06-15,US,TXG,32.220001220703125,11.719837206075523,3.085989545560297,10.418097613892495,50.948710504500674,75.29924494397784,True,True,1.471871864306321,-9.608638499300582,6.900978300506258,86.34917602916259,2.1185971483897337,True,False,48.83011335611094,2026-06-16,32.31999969482422,0.3103614845825664,48910.18063192442,True,324,True,2026-06-16,-1.7636129338067352,-2.4636129338067354,-1.2592698656676442,-1.2043430681390912,3.7747562878179597,-2.2277206687900897,ok,True,2026-06-18,8.394560338301815,7.694560338301815,-0.9431049219522085,8.637665260254023,10.27227638048489,-3.2404094945360784,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,True,2026-06-23,0.28490124969844377,-0.4150987503015562,-1.8254999830813683,1.410401232779812,13.211635204462823,-3.2404094945360784,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,8.864250132047701,8.164250132047702,2026-06-18,TARGET,10.880254764122665,10.180254764122665,2026-06-18,TARGET,0.5319148936170213
3,11.564273,1.0,-0.05590623874384451,9.9746,0,0,0,MODERATE_BULL,sub_screener_rescreen,SUSTAINED_HIGH_RVOL_OR_BREAK | OR_BREAK_SUSTAINED_RVOL,0,2,2026-06-15,US,VECO,83.04000091552734,7.1760419691517585,3.8977755707546136,36.0419391710783,46.19718667416084,164.37440725543038,True,True,3.3235740833081358,-4.1440568529499515,5.942731628240852,74.54680201293739,2.1185971483897337,True,False,44.07858952577111,2026-06-16,82.05000305175781,-1.192193946115927,124167.09492587298,True,324,True,2026-06-16,-8.348575074634168,-9.048575074634167,-1.2592698656676442,-7.789305208966523,2.571473150948189,-9.055454026599941,ok,True,2026-06-18,-2.1482230051488194,-2.848223005148819,-0.9431049219522085,-1.9051180831966106,2.571473150948189,-9.055454026599941,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,True,2026-06-23,-7.235890404868927,-7.935890404868927,-1.8254999830813683,-6.110390421787559,2.571473150948189,-13.17489919064262,ok,-2.0000000000000018,-2.700000000000002,2026-06-16,STOP,-4.0000000000000036,-4.700000000000004,2026-06-16,STOP,-7.999999999999985,-8.699999999999985,2026-06-16,STOP,0.40425531914893614
1,14.827913,1.0,2.1878398553855694,12.9489,0,0,0,MODERATE_BULL,preopen_watch,"Memory rally participant (+6.4%), near high, high liquidity; confirm ORP and volume at open | PROBE_ENTRY | PLAN_A_OVEREXTENDED_PROBE | HIGH_RVOL_GAP_SUSTAINED | STRONG_RS_SUSTAINED | SUSTAINED_VWAP_NEGATIVE_REPEATED_FAILED | SUSTAINED_ABOVE_VWAP | STRONG_SUSTAINED_VWAP_POSITIVE | FULL_PACK_SUSTAINED_VWAP_POS | WATCH_REPEATED_FAILED_READY_x3 | SUSTAINED_RS_HIGH_RVOL | SUSTAINED_HIGH_RS | sustained_state_high_rs | SUSTAINED_OR_BREAK | SUSTAINED_RS_LEADER | SUSTAINED_MOMENTUM | SUSTAINED_VWAP_POS_HIGH_RS | SUSTAINED_TOP_RS",0,18,2026-06-15,US,WDC,653.530029296875,16.095402312684115,9.783721348551433,24.025968986546275,38.71914468431732,106.2064318303364,True,True,1.5463400625819879,-0.7999329984428982,5.726556058798763,89.82801816142356,2.1185971483897337,True,False,36.60054753592759,2026-06-16,686.7750244140625,5.086988145434623,1039303.552436769,False,324,True,2026-06-16,-0.8292391426257151,-1.529239142625715,-1.2592698656676442,-0.2699692769580708,6.2822550270962285,-2.828444270334074,ok,True,2026-06-18,9.52663126485418,8.82663126485418,-0.9431049219522085,9.769736186806389,16.467542744381912,-2.828444270334074,ok,-1.9999999999999907,-2.6999999999999904,2026-06-16,STOP,True,2026-06-23,-0.6721551339765375,-1.3721551339765374,-1.8254999830813683,0.45334484910483086,16.467542744381912,-4.9179168160458975,ok,-1.9999999999999907,-2.6999999999999904,2026-06-16,STOP,7.832281200119118,7.132281200119118,2026-06-17,TARGET,10.880254764122665,10.180254764122665,2026-06-18,TARGET,0.3404255319148936
1,3.63,0.32,6.186046511627907,2.1102,0,0,0,MODERATE_BULL,preopen_watch,"SK하이닉스: AI 반도체 대장주 직접 촉매 뉴스, PLAN_A q=A85 rs60=+89.5, 코스피 +4.63% 강세 배경, PROBE_READY ceil, preopen_pin=HARD. 개장 후 gap_pullback OR 형성 및 거래량 확인 필요. | SK하이닉스 – 당일 +6.56% 강세, rs20/rs60 양호, near_high, gap_pullback 셋업 형성 중. 반복 실패 카운트 있으나 최우선 모니터링. | VWAP_BELOW_ENTRY | WATCH_ONLY:vwap_negative_1.71_below_water | WATCH_CEIL_ENFORCED | AI_CATALYST_DIRECT | VWAP_NEG_RS_NEG_VOL_LOW | VOL_LOW_WAIT | WATCH_LOW_VOL_RS_NEG | WATCH_VOL_LOW_RS_NEG | VOL_LOW_0.3X_VWAP_POS",0,11,2026-06-16,KR,000660,2382000.0,4.108391608391604,4.064685314685312,7.539503386004509,30.951072017592086,125.56818181818184,True,True,0.6248416430580431,-1.0386373078520972,6.973131821998321,101.60138970419167,19.069965870307158,True,True,11.881106147284928,2026-06-17,2335000.0,-1.9731318219983196,2335000.0,False,314,True,2026-06-17,7.965738758029972,7.755738758029972,2.937690967179795,4.818047790850177,8.051391862955025,-0.04282655246252709,ok,True,2026-06-19,18.37259100642399,18.162591006423987,6.462959628231201,11.699631378192787,23.811563169164884,-0.04282655246252709,ok,3.0000000000000027,2.7900000000000027,2026-06-17,TARGET,True,2026-06-23,9.421841541755892,9.211841541755891,-3.7679436537902964,12.979785195546189,26.124197002141326,-0.04282655246252709,ok,5.000000000000004,4.7900000000000045,2026-06-17,TARGET,8.000000000000007,7.790000000000007,2026-06-17,TARGET,10.000000000000009,9.790000000000008,2026-06-18,TARGET,0.16071428571428573
1,1.75,1.83,6.07661822985469,-2.2837,0,0,0,MODERATE_BULL,rescreen,WATCH_STALE_WEAK_NEWS_LOW_VOL | CEIL_WATCH_NO_EV_PACK | NO_EV_PACK_CEIL | NEGATIVE_SHORT_RETURNS_r3=-5.23_r5=-4.01 | VWAP_POS_OR_CONFIRM | WATCH_HARD_COVERAGE_BELOW_THRESHOLD | DATA_INCOMPLETE_MISSING_PRICE_RETURNS | FADE_STATE_VWAP_NEGATIVE | WATCH_LOW_VOL_WEAK_NEWS,0,9,2026-06-16,KR,001440,40700.0,1.8773466833541974,2.8785982478097605,5.167958656330751,-32.166666666666664,32.14285714285714,False,True,0.8527271006643075,-31.1336717428088,10.095208845208845,78.2090967753872,19.069965870307158,True,False,-51.23663253697382,2026-06-17,41300.0,1.4742014742014753,41300.0,True,314,True,2026-06-17,-0.3631961259079941,-0.5731961259079941,2.937690967179795,-3.510887093087789,6.90072639225181,-3.7530266343825613,ok,True,2026-06-19,-7.384987893462469,-7.594987893462469,6.462959628231201,-14.05794752169367,6.90072639225181,-10.774818401937047,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,True,2026-06-23,-15.980629539951574,-16.190629539951573,-3.7679436537902964,-12.422685886161275,6.90072639225181,-16.222760290556902,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,-4.0000000000000036,-4.2100000000000035,2026-06-18,STOP,-7.9999999999999964,-8.209999999999997,2026-06-19,STOP,0.5
12,0.16,1.77,4.932735426008969,-8.1081,0,0,0,MODERATE_BULL,rescreen,WATCH_LATE_MOVER_VOL_LOW | CEIL_WATCH_LIQ_LOW_RS_NEG,0,2,2026-06-16,KR,001510,3200.0,-0.7751937984496138,0.9302325581395321,7.2026800670016655,-23.076923076923073,70.2127659574468,True,True,0.7205081659425758,-23.62768496420048,10.421875,93.81116341609676,19.069965870307158,True,False,-42.14688894723023,2026-06-17,3205.0,0.15624999999999112,3205.0,True,314,True,2026-06-17,-1.404056162246492,-1.614056162246492,2.937690967179795,-4.551747129426287,0.9360374414976613,-3.432137285491421,ok,True,2026-06-19,-10.764430577223095,-10.974430577223096,6.462959628231201,-17.437390205454296,0.9360374414976613,-12.636505460218405,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,True,2026-06-23,-20.90483619344774,-21.11483619344774,-3.7679436537902964,-17.346892539657443,0.9360374414976613,-21.840873634945403,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,-4.0000000000000036,-4.2100000000000035,2026-06-18,STOP,-8.000000000000007,-8.210000000000008,2026-06-19,STOP,0.5714285714285714
5,-6.61,2.87,3.076923076923077,-11.8295,0,0,0,MODERATE_BULL,preopen_watch,"SK네트웍스: q=A83 rs60=+92.5 고RS, state=fade pb_high=-4.0%. 개장 후 fade 지속 여부 vs 반등 전환 확인. | SK네트웍스 – rs20+59.1/rs60+92.5, 품질 A83, deep pullback이나 강한 rs 유지. | AVOID_PERSISTENT_FADE_LOW_LIQUIDITY | SHARP_DECLINE_RS_NEG | AVOID_SHARP_DECLINE_NEGATIVE_RS",0,5,2026-06-16,KR,001740,12000.0,-6.6147859922178975,1.2451361867704236,-16.025192442267322,37.61467889908256,114.28571428571428,True,True,0.32907263110500473,-26.108374384236456,15.7,185.19934650893362,19.069965870307158,True,False,18.544713028775405,2026-06-17,11830.0,-1.416666666666666,11830.0,True,314,True,2026-06-17,0.4226542688081203,0.2126542688081203,2.937690967179795,-2.7250366983716745,4.142011834319526,-2.282333051563823,ok,True,2026-06-19,-11.834319526627224,-12.044319526627225,6.462959628231201,-18.507279154858427,4.142011834319526,-13.271344040574807,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,True,2026-06-23,-18.089602704987318,-18.29960270498732,-3.7679436537902964,-14.531659051197021,4.142011834319526,-18.681318681318682,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,-4.0000000000000036,-4.2100000000000035,2026-06-18,STOP,-7.9999999999999964,-8.209999999999997,2026-06-18,STOP,0.7857142857142857
14,1.38,2.28,0.0,-0.209,0,0,0,MODERATE_BULL,rescreen,EARLY_PROBE_STATE_OK,0,1,2026-06-16,KR,003280,1937.0,2.8131634819532847,0.2653927813163426,3.031914893617027,-29.306569343065693,-33.55060034305317,False,False,1.0098648097106588,-36.07260726072607,10.451729478575116,52.95715288166244,19.069965870307158,True,False,-48.37653521337285,2026-06-17,1933.0,-0.20650490449147796,1933.0,True,314,True,2026-06-17,-3.724780134505945,-3.934780134505945,2.937690967179795,-6.87247110168574,1.345059493016043,-3.82824624935334,ok,True,2026-06-19,-9.725814795654419,-9.93581479565442,6.462959628231201,-16.39877442388562,1.345059493016043,-11.433005690636321,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,True,2026-06-23,-13.916192446973618,-14.126192446973619,-3.7679436537902964,-10.358248793183321,1.345059493016043,-14.22659079151578,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,-4.0000000000000036,-4.2100000000000035,2026-06-18,STOP,-7.9999999999999964,-8.209999999999997,2026-06-18,STOP,0.5892857142857143
10,2.15,106.33,21.11692844677138,2.1505,0,0,0,MODERATE_BULL,rescreen,"현대약품 – near_breakout 시그널, at_high, DISCOVERY 역할. 품질 D33으로 낮아 신중 관찰. | CEILING_WATCH_NEGATIVE_CHG | WATCH_CEIL_FADE_SEVERE_DD | WATCH_CEIL_FADE_EXTREME_NEGATIVE",0,4,2026-06-16,KR,004310,7600.0,2.1505376344086002,5.779569892473124,31.034482758620683,0.7957559681697646,-18.36734693877551,False,True,113.10207594633843,-18.279569892473113,7.855263157894737,122.12161574588794,19.069965870307158,True,False,-18.274209902137393,2026-06-17,7540.0,-0.7894736842105288,7540.0,True,314,True,2026-06-17,7.559681697612741,7.349681697612741,2.937690967179795,4.411990730432946,25.33156498673741,0.0,ok,True,2026-06-19,8.090185676392569,7.880185676392569,6.462959628231201,1.4172260481613677,28.381962864721476,0.0,ok,3.0000000000000027,2.7900000000000027,2026-06-17,TARGET,True,2026-06-23,-5.1724137931034475,-5.3824137931034475,-3.7679436537902964,-1.614470139313151,28.381962864721476,-5.702917771883287,ok,5.000000000000004,4.7900000000000045,2026-06-17,TARGET,8.000000000000007,7.790000000000007,2026-06-17,TARGET,10.000000000000009,9.790000000000008,2026-06-17,TARGET,0.30357142857142855
11,2.21,29.37,2.867383512544803,2.2099,0,0,0,MODERATE_BULL,rescreen,WATCH_CEIL_HARD | CEIL_WATCH_LIQ_LOW_EXTREME_FADE,0,2,2026-06-16,KR,004870,340.0,-6.077348066298338,4.972375690607733,21.42857142857142,42.25941422594141,-3.1339031339031376,True,False,9.830660957178177,-34.61538461538461,19.705882352941178,248.49591432000707,19.069965870307158,True,False,23.189448355634255,2026-06-17,340.0,0.0,340.0,True,314,True,2026-06-17,6.176470588235294,5.966470588235294,2.937690967179795,3.0287796210554996,19.999999999999996,-4.411764705882348,ok,True,2026-06-19,4.117647058823537,3.907647058823537,6.462959628231201,-2.555312569407664,33.52941176470588,-4.411764705882348,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,True,2026-06-23,-13.529411764705879,-13.73941176470588,-3.7679436537902964,-9.971468110915584,33.52941176470588,-14.117647058823534,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,-4.0000000000000036,-4.2100000000000035,2026-06-17,STOP,10.000000000000009,9.790000000000008,2026-06-17,TARGET,0.9107142857142857
2,1.78,0.29,6.2015503875969,-0.4354,0,0,0,MODERATE_BULL,rescreen,VOL_LOW_RS_NEGATIVE | NEGATIVE_RETURNS_ALL_WINDOWS | WATCH_LOW_VOL_RS_NEG | VOL_TOO_LOW | VOL_LOW_0.2X_WAIT_ENTRY | VOL_LOW_WAIT_ENTRY | WATCH_ONLY:momentum_prohibited_kr_market | VOL_TOO_LOW_0.27X | WATCH_VOL_LOW_RS_NEGATIVE | WATCH_VOL_LOW_MOMENTUM_WEAK,0,10,2026-06-16,KR,005930,343000.0,1.7804154302670572,1.7804154302670572,6.521739130434789,26.802218114602596,64.5083932853717,True,True,0.5208745843902715,-7.2972972972973,6.7237609329446055,87.74348881281121,19.069965870307158,True,True,7.732252244295438,2026-06-17,332000.0,-3.206997084548102,332000.0,True,314,True,2026-06-17,4.367469879518082,4.157469879518082,2.937690967179795,1.2197789123382874,4.819277108433728,-0.1506024096385561,ok,True,2026-06-19,6.626506024096379,6.416506024096379,6.462959628231201,-0.0464536041348218,12.801204819277112,-0.1506024096385561,ok,3.0000000000000027,2.7900000000000027,2026-06-17,TARGET,True,2026-06-23,-6.62650602409639,-6.83650602409639,-3.7679436537902964,-3.0685623703060934,12.801204819277112,-6.62650602409639,ok,5.000000000000004,4.7900000000000045,2026-06-18,TARGET,8.000000000000007,7.790000000000007,2026-06-18,TARGET,10.000000000000009,9.790000000000008,2026-06-19,TARGET,0.10714285714285714
1,2.31,0.09,6.280193236714976,0.4545,0,0,0,MODERATE_BULL,rescreen,VOL_LOW_RS_NEGATIVE | VWAP_BELOW_ENTRY,0,2,2026-06-16,KR,005935,224000.0,3.703703703703698,1.85185185185186,10.073710073710075,24.860646599777027,50.23474178403755,True,True,0.7084488406655598,-8.008213552361399,6.665178571428572,81.72108753516783,19.069965870307158,True,False,5.7906807294698694,2026-06-17,216500.0,-3.3482142857142905,216500.0,True,314,True,2026-06-17,4.618937644341803,4.408937644341803,2.937690967179795,1.471246677162008,4.618937644341803,-0.2309468822170868,ok,True,2026-06-19,2.5404157043879882,2.3304157043879883,6.462959628231201,-4.132543923843213,9.468822170900705,-0.2309468822170868,ok,3.0000000000000027,2.7900000000000027,2026-06-17,TARGET,True,2026-06-23,-6.46651270207852,-6.6765127020785195,-3.7679436537902964,-2.908569048288223,9.468822170900705,-6.46651270207852,ok,5.000000000000004,4.7900000000000045,2026-06-18,TARGET,8.000000000000007,7.790000000000007,2026-06-19,TARGET,-6.46651270207852,-6.6765127020785195,2026-06-23,TIME,0.08928571428571429
8,0.33,10.66,-2.5223759153783565,-1.2019,0,0,0,MODERATE_BULL,rescreen,WATCH_CEIL_FADE_RISK_NEG_NEWS | CEIL_WATCH_NEWS_NEGATIVE | RISK_NEGATIVE_NEWS_FADE_STATE | WATCH_STATE_FADE_RISK_NEGATIVE_NEWS,0,4,2026-06-16,KR,006220,12330.0,0.32546786004881145,-1.3832384052074875,10.78167115902966,9.600000000000009,-10.26200873362445,True,False,17.046243654822334,-12.985179957657023,8.795620437956204,85.69563504792904,19.069965870307158,True,False,-9.46996587030715,2026-06-17,12570.0,1.9464720194647178,12570.0,True,314,True,2026-06-17,-3.739061256961018,-3.949061256961018,2.937690967179795,-6.886752224140813,9.307875894988072,-3.8186157517899777,ok,True,2026-06-19,-17.66109785202864,-17.87109785202864,6.462959628231201,-24.33405748025984,9.307875894988072,-18.058870326173427,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,True,2026-06-23,-16.54733492442323,-16.75733492442323,-3.7679436537902964,-12.989391270632932,9.307875894988072,-20.127287191726328,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,8.000000000000007,7.790000000000007,2026-06-17,TARGET,-8.000000000000007,-8.210000000000008,2026-06-19,STOP,0.35714285714285715
1,4.3,9.33,5.062082139446036,-0.7124,0,0,0,MODERATE_BULL,rescreen,RS_NEGATIVE_R3_DEEP | CEIL_WATCH_FADE_STATE | LATE_MOVER_WAIT_PULLBACK | VOL_6X_LATE_MOVER_NEAR_VWAP | VWAP_FLAT_RS_NEGATIVE | LATE_MOVER_PULLBACK | LATE_MOVER_ABOVE_VWAP | HIGH_VOL_VWAP_ABOVE_LATE_MOVER | OR_BREAK_VWAP_POS | LATE_MOVER_PULLBACK_PENDING | ABOVE_VWAP_VOL_SURGE | LATE_MOVER_PULLBACK_WAIT | LATE_MOVER_NEG_R3_R5 | LATE_MOVER_BELOW_VWAP | BLACKOUT_CLOSE_GUARD,0,16,2026-06-16,KR,006340,11150.0,4.303086997193639,3.0869971936389184,8.88671875,-21.36812411847673,71.0122699386503,True,True,1.5580625953281588,-32.21884498480243,11.172645739910314,84.73647319763535,19.069965870307158,True,False,-40.43808998878389,2026-06-17,11390.0,2.152466367713002,11390.0,True,314,True,2026-06-17,8.252853380158044,8.042853380158043,2.937690967179795,5.105162412978248,20.45654082528534,-6.057945566286216,ok,True,2026-06-19,-2.5460930640913038,-2.7560930640913037,6.462959628231201,-9.219052692322505,23.880597014925375,-6.057945566286216,ok,-2.000000000000013,-2.210000000000013,2026-06-17,STOP,True,2026-06-23,-6.057945566286216,-6.267945566286216,-3.7679436537902964,-2.50000191249592,23.880597014925375,-11.5891132572432,ok,-2.000000000000013,-2.210000000000013,2026-06-17,STOP,-4.0000000000000036,-4.2100000000000035,2026-06-17,STOP,10.000000000000009,9.790000000000008,2026-06-17,TARGET,0.625
1,4.63,5.21,9.54861111111111,0.317,0,0,0,MODERATE_BULL,rescreen,"CEIL_WATCH_FADE_STATE | NO_EV_PACK_WATCH_ONLY | OR_BREAK_PULLBACK | WATCH_CEIL_ENFORCED:fade_state,vwap_negative,rs60_negative | CEIL_WATCH_NO_EV_PACK | WATCH_CEILING_ENFORCED | NO_EV_PACK_CEIL | FADE_STATE_VWAP_NEG | CEIL_WATCH_FADE_BELOW_VWAP | WATCH_NO_EV_CEIL_DATA",0,11,2026-06-16,KR,006360,31850.0,5.289256198347103,-0.991735537190086,20.41587901701323,-0.46874999999999556,24.171539961013643,False,True,3.9422831347981853,-7.547169811320753,7.4960753532182105,78.00616677329958,19.069965870307158,True,False,-19.538715870307154,2026-06-17,32600.0,2.3547880690737877,32600.0,True,314,True,2026-06-17,-9.662576687116564,-9.872576687116565,2.937690967179795,-12.81026765429636,0.6134969325153339,-9.815950920245397,ok,True,2026-06-19,-18.55828220858896,-18.76828220858896,6.462959628231201,-25.23124183682016,0.6134969325153339,-20.092024539877297,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,True,2026-06-23,-24.5398773006135,-24.7498773006135,-3.7679436537902964,-20.981933646823204,0.6134969325153339,-24.846625766871167,ok,-2.0000000000000018,-2.2100000000000017,2026-06-17,STOP,-4.0000000000000036,-4.2100000000000035,2026-06-17,STOP,-7.9999999999999964,-8.209999999999997,2026-06-17,STOP,0.26785714285714285
